N,P,K,temperature,humidity,ph,rainfall,label
65,36,45,20.4,66.71,6.3,573.13,mustard
51,42,42,18.13,65.99,6.32,562.25,mustard
66,47,37,21.54,68.29,6.3,602.86,mustard
64,43,37,19.49,65.63,6.39,603.86,mustard
53,37,30,18.35,66.34,6.4,633.96,mustard
69,38,34,18.76,67.77,6.79,524.56,mustard
103,62,60,19.83,74.47,6.31,729.6,lettuce
102,64,75,16.29,65.77,6.5,793.56,lettuce
130,56,77,16.59,73.77,6.25,706.38,lettuce
128,61,62,18.49,73.12,6.6,659.49,lettuce
139,63,87,19.7,72.87,6.58,715.21,lettuce
113,59,65,19.94,67.8,6.63,695.68,lettuce
122,69,83,17.67,66.49,6.37,672.91,lettuce
109,65,80,17.09,72.79,6.32,771.04,lettuce
125,50,76,18.87,67.79,6.39,628.67,lettuce
118,70,77,19.62,69.2,6.35,779.21,lettuce
112,70,64,18.48,69.08,6.3,652.37,lettuce
126,54,85,17.25,72.27,6.59,728.62,lettuce
130,61,82,16.69,69.75,6.28,755.35,lettuce
121,55,66,19.02,65.98,6.66,773.1,lettuce
107,67,75,19.27,70.32,6.57,727.64,lettuce
131,69,71,19.16,66.2,6.73,788.9,lettuce
126,53,67,17.44,66.7,6.21,677.15,lettuce
138,70,72,17.25,67.5,6.25,693.56,lettuce
122,63,80,19.23,69.5,6.24,788.37,lettuce
122,55,65,16.65,65.9,6.51,656.5,lettuce
124,55,90,19.5,68.0,6.78,603.16,lettuce
121,67,75,18.82,67.19,6.6,609.52,lettuce
103,58,73,17.05,67.81,6.4,774.19,lettuce
136,65,74,16.15,71.35,6.52,747.45,lettuce
107,68,87,17.65,65.41,6.26,640.84,lettuce
133,60,73,18.52,65.34,6.79,654.9,lettuce
131,55,60,19.78,71.29,6.77,696.18,lettuce
113,52,60,19.44,74.13,6.59,630.24,lettuce
104,53,60,17.61,70.29,6.45,637.75,lettuce
118,50,84,19.55,69.24,6.45,637.06,lettuce
134,54,67,16.28,66.07,6.56,733.41,lettuce
127,56,86,18.93,73.0,6.65,688.33,lettuce
139,62,71,17.59,73.05,6.66,730.66,lettuce
138,64,84,17.75,67.93,6.32,662.84,lettuce
103,57,76,17.32,67.75,6.38,761.53,lettuce
100,50,90,18.05,69.48,6.23,773.6,lettuce
135,51,87,17.05,68.27,6.34,703.29,lettuce
131,67,61,17.3,72.94,6.37,631.95,lettuce
124,64,85,19.81,67.68,6.43,700.93,lettuce
135,69,75,18.5,69.23,6.73,644.16,lettuce
117,58,76,18.88,69.43,6.61,671.84,lettuce
117,68,71,19.97,66.15,6.76,723.36,lettuce
107,57,64,19.92,72.59,6.56,612.5,lettuce
133,62,70,18.0,70.91,6.74,735.54,lettuce
137,68,85,18.43,74.42,6.49,706.31,lettuce
115,60,87,17.16,69.79,6.44,679.7,lettuce
102,56,77,16.92,67.51,6.43,677.08,lettuce
121,57,63,18.62,74.55,6.79,783.0,lettuce
139,67,85,17.22,67.08,6.44,721.88,lettuce
138,65,83,18.83,69.19,6.39,737.65,lettuce
137,58,72,18.41,68.78,6.33,774.82,lettuce
102,59,65,19.86,72.81,6.69,708.98,lettuce
107,52,81,18.57,72.4,6.24,768.91,lettuce
124,54,86,17.46,68.9,6.58,767.87,lettuce
137,60,77,16.6,67.97,6.48,718.53,lettuce
127,57,76,19.9,65.73,6.66,609.51,lettuce
134,61,80,18.27,66.01,6.5,697.16,lettuce
138,66,64,19.92,66.46,6.6,799.53,lettuce
136,68,72,19.57,74.68,6.77,668.67,lettuce
106,67,62,16.39,66.11,6.64,643.1,lettuce
123,70,67,16.43,74.92,6.21,742.98,lettuce
131,59,86,18.61,72.43,6.45,797.3,lettuce
123,50,65,19.51,65.09,6.35,600.97,lettuce
119,53,84,19.93,66.92,6.32,693.69,lettuce
135,60,88,16.16,69.86,6.43,719.05,lettuce
123,58,62,16.61,69.62,6.21,794.37,lettuce
139,67,73,19.55,70.07,6.63,773.63,lettuce
107,65,79,16.24,73.15,6.22,620.77,lettuce
116,68,78,17.45,74.87,6.57,651.62,lettuce
120,56,64,18.93,68.76,6.64,676.48,lettuce
138,61,72,17.89,68.34,6.38,786.45,lettuce
118,69,70,19.31,73.5,6.49,777.89,lettuce
104,63,84,19.83,72.15,6.55,728.49,lettuce
117,63,68,16.43,73.13,6.39,769.94,lettuce
131,55,87,16.96,65.52,6.23,645.94,lettuce
119,55,66,17.41,68.17,6.36,734.02,lettuce
101,63,61,16.94,73.71,6.52,707.29,lettuce
117,66,89,19.59,66.8,6.28,616.27,lettuce
127,52,82,17.15,67.72,6.33,761.32,lettuce
133,55,63,17.18,72.65,6.79,756.78,lettuce
100,50,86,17.53,70.95,6.6,720.34,lettuce
121,65,82,18.02,65.5,6.55,669.35,lettuce
133,65,81,19.05,70.39,6.41,756.29,lettuce
116,61,67,19.18,70.49,6.46,646.82,lettuce
127,60,86,18.44,70.59,6.31,653.23,lettuce
128,57,61,16.81,66.48,6.44,758.52,lettuce
131,67,81,17.11,67.72,6.35,713.49,lettuce
124,51,86,17.68,66.05,6.78,760.96,lettuce
130,62,90,19.8,68.92,6.25,765.28,lettuce
103,66,89,19.78,69.03,6.68,650.78,lettuce
102,52,82,18.02,67.34,6.21,601.06,lettuce
121,52,86,16.91,73.1,6.34,652.43,lettuce
111,69,82,19.48,67.72,6.25,789.24,lettuce
112,64,90,16.26,73.37,6.23,762.08,lettuce
116,52,61,18.21,66.7,6.69,767.96,lettuce
112,51,78,18.88,72.4,6.5,608.99,lettuce
124,62,89,17.76,73.94,6.47,770.17,lettuce
108,52,63,16.56,67.0,6.25,779.29,lettuce
114,55,68,17.28,70.43,6.35,683.18,lettuce
125,66,86,18.62,65.81,6.79,687.25,lettuce
104,52,65,17.83,73.94,6.73,606.49,lettuce
120,64,71,18.39,68.01,6.54,794.95,lettuce
104,58,77,16.65,71.92,6.48,625.12,lettuce
130,61,78,18.34,69.19,6.43,798.44,lettuce
125,55,76,16.37,68.97,6.38,662.96,lettuce
138,52,69,19.53,71.18,6.55,636.5,lettuce
109,63,80,18.9,69.08,6.5,774.02,lettuce
116,70,66,16.68,65.99,6.25,762.54,lettuce
120,66,62,17.99,73.83,6.74,658.83,lettuce
134,66,69,17.36,73.75,6.78,791.73,lettuce
120,53,80,19.04,72.84,6.58,781.24,lettuce
137,70,88,18.03,66.2,6.67,608.5,lettuce
133,67,69,18.77,70.82,6.29,791.61,lettuce
124,68,75,19.13,70.94,6.65,701.37,lettuce
113,50,78,16.38,71.35,6.44,668.87,lettuce
122,50,85,17.68,67.37,6.21,657.65,lettuce
122,68,75,16.71,67.88,6.65,711.53,lettuce
131,58,74,18.78,66.89,6.49,783.43,lettuce
121,69,67,16.63,72.56,6.6,649.29,lettuce
115,61,77,18.98,65.25,6.47,628.78,lettuce
122,60,63,16.51,72.6,6.76,718.94,lettuce
104,61,61,16.98,67.77,6.25,732.17,lettuce
116,70,80,19.64,66.67,6.69,695.65,lettuce
136,53,77,17.38,65.63,6.53,772.48,lettuce
104,56,62,19.15,71.07,6.7,658.52,lettuce
109,50,75,18.79,66.27,6.38,770.2,lettuce
124,54,68,16.56,68.11,6.2,773.2,lettuce
134,68,85,18.31,69.04,6.75,600.3,lettuce
125,62,65,17.05,72.9,6.41,766.91,lettuce
125,55,71,18.02,72.48,6.25,610.9,lettuce
113,53,74,17.93,74.85,6.37,605.55,lettuce
105,68,76,17.08,74.07,6.21,732.5,lettuce
122,52,86,18.35,74.21,6.72,619.29,lettuce
134,64,64,18.76,69.22,6.56,690.18,lettuce
124,66,83,18.26,72.97,6.74,724.69,lettuce
120,52,81,18.37,72.08,6.24,761.59,lettuce
105,62,88,16.15,69.62,6.35,784.73,lettuce
119,57,81,17.67,74.02,6.43,630.91,lettuce
107,53,78,17.35,71.41,6.47,604.56,lettuce
111,70,61,17.07,70.25,6.59,626.49,lettuce
132,70,85,17.52,73.17,6.5,645.14,lettuce
119,55,65,18.36,66.41,6.67,677.38,lettuce
110,50,87,17.92,67.0,6.77,734.39,lettuce
133,65,66,17.02,69.09,6.58,649.94,lettuce
109,64,69,16.92,74.95,6.43,613.38,lettuce
112,51,71,18.21,69.08,6.69,602.05,lettuce
128,62,69,18.45,71.12,6.68,795.15,lettuce
128,70,76,19.52,66.38,6.2,792.79,lettuce
120,67,86,19.41,67.26,6.2,656.25,lettuce
137,60,71,16.7,65.75,6.46,795.08,lettuce
138,55,87,16.64,72.3,6.36,734.02,lettuce
135,58,63,16.07,68.49,6.37,766.87,lettuce
126,67,64,16.9,71.05,6.46,643.22,lettuce
129,65,75,19.1,68.76,6.56,716.39,lettuce
107,55,73,19.24,65.16,6.53,696.54,lettuce
140,69,66,16.9,65.73,6.54,687.99,lettuce
132,70,77,18.88,66.26,6.23,704.96,lettuce
125,56,79,19.88,66.0,6.77,642.9,lettuce
115,60,75,17.92,70.15,6.58,621.97,lettuce
110,54,70,16.96,68.41,6.44,783.24,lettuce
110,58,73,18.12,65.9,6.37,649.11,lettuce
113,56,81,19.74,71.55,6.2,758.3,lettuce
113,67,68,16.72,66.13,6.55,669.82,lettuce
101,66,89,17.59,71.75,6.75,692.27,lettuce
115,69,90,17.23,65.71,6.78,679.11,lettuce
105,53,65,16.52,67.78,6.57,780.65,lettuce
106,66,72,17.81,65.96,6.42,794.9,lettuce
107,55,68,19.62,68.98,6.58,761.81,lettuce
140,68,86,16.42,65.79,6.31,746.38,lettuce
114,63,79,17.27,67.87,6.49,703.33,lettuce
107,50,86,17.03,69.58,6.73,797.77,lettuce
127,61,67,18.62,70.22,6.54,662.1,lettuce
116,55,74,18.05,72.82,6.73,622.42,lettuce
136,61,60,18.81,73.45,6.65,694.54,lettuce
128,57,68,17.56,73.88,6.66,616.27,lettuce
133,59,72,19.07,74.73,6.35,634.13,lettuce
122,65,66,16.55,69.47,6.77,678.32,lettuce
135,70,78,19.57,72.74,6.65,648.52,lettuce
138,69,89,17.77,71.55,6.22,714.5,lettuce
113,63,65,18.23,71.66,6.34,729.83,lettuce
110,54,82,19.86,72.62,6.35,789.71,lettuce
131,50,79,16.87,68.67,6.54,695.87,lettuce
120,63,68,19.94,67.28,6.78,787.63,lettuce
140,62,76,18.6,70.61,6.58,733.96,lettuce
121,66,86,19.75,70.32,6.46,724.11,lettuce
136,51,60,16.18,65.18,6.57,607.21,lettuce
104,53,72,19.77,68.22,6.56,724.5,lettuce
124,64,80,19.18,65.95,6.58,760.83,lettuce
121,58,62,16.5,69.28,6.21,742.01,lettuce
114,50,64,19.82,68.45,6.49,775.11,lettuce
130,61,64,18.88,65.05,6.31,741.71,lettuce
123,54,78,17.71,73.51,6.58,705.18,lettuce
124,64,71,18.1,68.87,6.26,741.88,lettuce
127,54,71,19.99,69.15,6.62,637.42,lettuce
138,70,79,17.7,67.48,6.66,678.24,lettuce
129,51,62,18.43,73.69,6.54,617.33,lettuce
137,61,78,19.23,72.53,6.29,609.04,lettuce
133,60,75,17.3,65.91,6.5,797.19,lettuce
130,63,73,16.5,72.56,6.58,799.22,lettuce
111,68,64,17.86,65.88,6.55,765.18,lettuce
135,64,82,17.16,65.89,6.65,697.7,lettuce
121,68,85,18.58,72.41,6.25,719.88,lettuce
125,61,72,17.98,68.24,6.43,764.09,lettuce
125,68,63,16.06,69.98,6.41,638.6,lettuce
110,56,89,16.01,72.88,6.37,726.71,lettuce
122,58,89,17.84,70.64,6.8,733.55,lettuce
131,58,89,18.98,74.3,6.7,682.08,lettuce
132,69,83,17.81,66.71,6.26,707.32,lettuce
123,51,89,19.43,67.1,6.35,690.39,lettuce
117,52,88,18.83,70.59,6.69,706.22,lettuce
140,58,86,17.94,71.98,6.26,601.16,lettuce
106,52,60,16.5,70.35,6.65,618.04,lettuce
132,64,77,17.61,69.15,6.4,600.11,lettuce
115,68,60,17.64,72.25,6.34,747.72,lettuce
100,65,84,16.46,65.14,6.78,604.62,lettuce
111,56,78,18.44,65.1,6.43,649.85,lettuce
123,61,84,17.44,71.87,6.68,652.61,lettuce
113,56,70,19.11,74.32,6.27,706.98,lettuce
119,63,83,16.67,70.68,6.37,614.45,lettuce
123,67,89,16.65,71.93,6.33,779.52,lettuce
136,57,63,16.35,66.43,6.5,652.86,lettuce
111,55,84,17.3,68.74,6.49,728.88,lettuce
128,52,88,16.54,66.79,6.53,640.27,lettuce
129,58,81,19.48,70.33,6.21,717.8,lettuce
116,62,61,17.13,74.32,6.47,779.33,lettuce
114,68,72,17.71,71.43,6.71,698.39,lettuce
128,56,86,18.23,65.37,6.35,655.8,lettuce
136,61,83,17.11,72.92,6.76,746.81,lettuce
113,56,81,17.27,73.61,6.5,675.98,lettuce
125,51,76,19.91,72.24,6.66,790.13,lettuce
136,63,71,17.33,70.51,6.54,621.48,lettuce
115,51,77,17.44,66.61,6.71,773.89,lettuce
137,60,71,16.53,67.17,6.58,618.41,lettuce
104,56,84,17.13,74.98,6.21,657.76,lettuce
125,57,81,16.8,70.35,6.28,774.83,lettuce
113,69,77,18.81,66.44,6.25,735.19,lettuce
113,57,68,16.71,73.59,6.49,775.42,lettuce
118,58,72,18.85,69.2,6.36,659.04,lettuce
124,70,78,18.61,66.92,6.3,739.0,lettuce
108,59,79,16.31,66.43,6.75,726.36,lettuce
121,59,65,16.01,68.64,6.65,713.7,lettuce
107,69,69,16.32,67.44,6.63,691.24,lettuce
118,60,63,16.12,68.79,6.71,605.72,lettuce
102,67,61,19.22,67.54,6.72,792.24,lettuce
117,63,90,18.01,65.21,6.38,728.26,lettuce
133,59,64,17.27,65.01,6.69,773.07,lettuce
123,52,71,18.24,66.83,6.22,754.03,lettuce
133,60,68,18.58,69.23,6.26,605.54,lettuce
123,62,71,18.61,72.99,6.24,702.07,lettuce
134,60,84,16.62,65.24,6.65,699.77,lettuce
92,49,127,23.42,69.08,6.17,1851.22,Macadamia
109,44,129,23.55,70.49,6.09,1731.35,Macadamia
91,43,102,24.18,71.43,5.88,1732.21,Macadamia
101,51,98,23.55,66.16,5.86,1718.26,Macadamia
95,45,121,23.34,72.99,5.93,1782.98,Macadamia
105,40,118,24.72,73.84,5.91,1843.35,Macadamia
108,50,130,21.8,73.73,6.0,1743.4,Macadamia
101,42,128,21.03,73.4,5.89,1881.29,Macadamia
94,54,112,22.45,66.71,6.21,1719.12,Macadamia
110,51,104,21.99,71.9,6.29,1792.75,Macadamia
103,42,95,23.25,68.77,6.11,1823.63,Macadamia
96,48,117,20.37,70.85,5.98,1800.9,Macadamia
107,52,117,24.68,72.48,6.12,1727.64,Macadamia
104,45,98,23.64,71.74,5.93,1868.66,Macadamia
107,44,95,22.5,72.76,5.94,1782.52,Macadamia
91,45,116,20.73,70.04,5.9,1815.07,Macadamia
99,45,114,22.42,71.91,6.23,1754.86,Macadamia
100,46,106,23.69,65.61,5.92,1821.72,Macadamia
107,54,113,22.04,73.15,5.84,1812.22,Macadamia
109,43,96,22.01,70.81,6.21,1725.67,Macadamia
105,52,119,23.22,65.89,6.01,1817.98,Macadamia
96,41,116,22.75,72.46,6.28,1796.02,Macadamia
104,46,123,24.76,68.78,5.92,1770.16,Macadamia
95,40,116,22.08,72.64,6.07,1841.88,Macadamia
94,41,119,21.19,73.74,6.18,1779.32,Macadamia
100,45,104,21.51,69.55,6.21,1882.49,Macadamia
110,43,130,21.16,68.15,6.04,1716.94,Macadamia
93,54,100,21.44,71.63,5.87,1787.14,Macadamia
100,51,116,23.26,70.73,6.28,1866.75,Macadamia
108,50,116,21.68,67.81,6.07,1869.93,Macadamia
92,43,108,24.42,72.94,6.12,1794.42,Macadamia
96,51,105,23.41,68.35,5.96,1702.49,Macadamia
93,41,117,20.95,68.97,6.03,1721.6,Macadamia
101,45,95,23.7,65.25,5.95,1756.61,Macadamia
99,53,97,21.87,71.79,6.15,1716.15,Macadamia
96,52,116,24.89,71.64,5.92,1729.79,Macadamia
100,48,93,21.28,68.83,5.81,1872.66,Macadamia
93,46,101,23.85,74.27,6.03,1871.83,Macadamia
100,42,107,20.58,67.24,6.21,1825.86,Macadamia
110,42,106,20.44,72.28,6.23,1817.3,Macadamia
107,48,109,24.08,65.53,5.84,1791.38,Macadamia
99,43,97,22.37,65.51,5.81,1722.75,Macadamia
97,44,126,24.08,74.69,5.87,1745.46,Macadamia
103,42,109,22.56,73.17,5.87,1703.99,Macadamia
96,42,126,21.89,74.08,6.1,1752.61,Macadamia
106,50,97,20.44,69.63,6.04,1704.11,Macadamia
108,55,124,22.9,73.02,6.15,1885.0,Macadamia
98,50,112,20.87,71.76,6.28,1780.71,Macadamia
91,51,104,20.3,65.9,5.95,1748.6,Macadamia
91,40,104,21.58,74.46,5.86,1859.69,Macadamia
94,55,108,22.96,72.41,6.17,1754.54,Macadamia
102,46,127,22.96,71.59,5.99,1820.75,Macadamia
92,44,103,24.38,68.87,6.05,1827.04,Macadamia
91,44,113,22.25,71.78,6.09,1742.37,Macadamia
99,54,126,21.75,69.58,6.13,1763.8,Macadamia
108,52,119,21.41,69.96,5.86,1769.61,Macadamia
91,46,101,20.61,71.68,6.15,1872.0,Macadamia
96,42,124,24.38,65.57,6.2,1794.25,Macadamia
110,49,91,22.65,71.56,5.88,1878.46,Macadamia
91,54,108,24.68,70.7,5.92,1837.53,Macadamia
96,41,120,21.07,71.45,6.03,1867.61,Macadamia
110,46,94,24.32,69.79,6.22,1887.55,Macadamia
94,42,126,21.63,74.2,5.96,1866.67,Macadamia
110,54,98,24.69,66.33,6.22,1858.08,Macadamia
107,47,109,23.37,74.99,6.1,1889.17,Macadamia
91,53,96,22.91,71.27,6.02,1792.94,Macadamia
97,47,119,24.1,68.92,6.04,1852.52,Macadamia
104,53,116,21.65,67.89,5.98,1874.17,Macadamia
104,41,102,23.09,70.24,5.83,1844.58,Macadamia
110,51,116,20.52,69.89,5.87,1778.88,Macadamia
108,42,102,24.19,68.19,5.96,1860.05,Macadamia
94,46,106,23.99,71.75,5.81,1801.35,Macadamia
94,41,104,22.3,68.64,5.83,1829.04,Macadamia
108,44,95,24.13,73.33,5.99,1730.69,Macadamia
107,40,93,22.93,71.71,5.91,1719.19,Macadamia
110,43,101,23.53,73.9,5.86,1817.72,Macadamia
108,46,112,22.87,65.84,6.15,1703.25,Macadamia
109,49,110,20.28,69.74,6.05,1850.24,Macadamia
93,54,100,24.26,71.74,6.19,1730.67,Macadamia
92,51,122,24.87,66.41,5.86,1730.92,Macadamia
102,52,101,22.87,73.28,6.17,1865.17,Macadamia
92,42,127,21.49,69.53,6.21,1806.88,Macadamia
92,52,109,24.88,72.13,6.03,1794.3,Macadamia
92,50,112,20.14,72.05,6.14,1774.96,Macadamia
103,55,112,23.54,71.4,5.95,1884.87,Macadamia
110,40,130,20.91,66.51,6.28,1841.27,Macadamia
107,51,93,24.65,71.4,6.12,1713.51,Macadamia
104,46,127,22.21,73.22,5.97,1893.73,Macadamia
98,55,113,22.94,73.95,5.83,1731.63,Macadamia
108,44,115,20.75,67.6,6.12,1728.67,Macadamia
110,54,128,20.94,67.54,6.0,1729.56,Macadamia
97,42,98,22.79,67.62,5.96,1864.31,Macadamia
96,54,99,20.05,66.26,6.19,1738.11,Macadamia
91,53,96,20.97,73.77,5.99,1786.05,Macadamia
96,49,108,20.73,67.45,5.81,1870.65,Macadamia
102,50,109,22.07,65.21,6.07,1705.34,Macadamia
99,53,107,23.85,68.84,6.05,1785.69,Macadamia
105,42,105,21.45,69.56,5.85,1704.6,Macadamia
108,48,118,20.9,73.12,6.15,1852.05,Macadamia
101,49,91,20.44,72.19,6.25,1897.34,Macadamia
99,46,110,24.32,74.13,5.8,1829.5,Macadamia
104,41,98,22.6,71.06,6.11,1814.35,Macadamia
91,44,124,21.08,69.09,6.19,1743.61,Macadamia
104,51,118,21.41,70.29,5.96,1849.4,Macadamia
104,49,118,24.82,69.74,6.05,1732.1,Macadamia
97,50,120,20.57,66.8,6.28,1892.7,Macadamia
90,45,100,23.1,73.95,6.23,1787.68,Macadamia
110,46,127,20.24,73.48,6.0,1783.55,Macadamia
97,53,98,24.05,67.84,5.98,1785.95,Macadamia
103,48,116,23.98,71.61,5.91,1709.72,Macadamia
92,48,126,20.3,69.54,6.13,1837.18,Macadamia
99,43,110,20.69,72.28,6.24,1879.26,Macadamia
99,52,98,20.27,72.79,5.83,1795.76,Macadamia
100,41,101,23.98,68.19,5.86,1799.94,Macadamia
105,44,101,24.12,71.09,6.25,1876.46,Macadamia
91,44,114,22.85,66.63,6.26,1810.75,Macadamia
104,40,124,21.49,69.75,6.27,1740.72,Macadamia
92,54,90,22.6,72.08,6.09,1729.42,Macadamia
100,49,119,20.72,70.91,6.04,1815.31,Macadamia
96,52,111,24.47,66.88,6.14,1770.94,Macadamia
91,55,125,21.81,67.84,6.27,1731.23,Macadamia
110,46,105,20.93,71.47,6.16,1832.49,Macadamia
107,48,123,21.06,69.11,5.82,1879.11,Macadamia
106,48,90,21.57,70.4,6.29,1703.61,Macadamia
102,42,113,21.27,74.24,6.02,1816.34,Macadamia
96,55,96,22.57,67.33,5.98,1743.13,Macadamia
100,46,122,20.23,71.14,5.91,1880.01,Macadamia
91,42,99,20.43,74.5,6.22,1821.32,Macadamia
91,42,104,24.35,74.08,6.03,1725.08,Macadamia
109,45,95,20.16,73.48,5.91,1749.63,Macadamia
105,49,122,20.8,72.46,6.28,1760.12,Macadamia
96,44,128,21.89,74.26,6.25,1763.19,Macadamia
106,44,121,21.71,72.4,6.24,1750.45,Macadamia
93,48,111,20.04,70.9,6.06,1869.49,Macadamia
92,54,90,21.57,66.97,5.87,1760.94,Macadamia
101,50,93,21.7,72.49,6.26,1716.95,Macadamia
105,47,116,24.74,71.29,5.95,1828.48,Macadamia
99,44,96,24.51,66.35,6.03,1859.5,Macadamia
91,55,125,24.43,68.8,5.96,1746.29,Macadamia
94,55,107,22.53,73.31,6.24,1772.77,Macadamia
93,51,117,24.55,70.05,5.85,1872.28,Macadamia
93,43,99,23.05,69.91,5.9,1794.6,Macadamia
100,50,129,23.08,66.26,5.9,1866.42,Macadamia
97,46,109,22.86,74.32,6.16,1844.58,Macadamia
96,45,130,22.95,65.0,6.29,1854.74,Macadamia
94,45,130,21.49,71.21,6.13,1830.86,Macadamia
110,40,107,23.1,71.79,6.18,1786.52,Macadamia
91,47,114,24.9,72.08,5.91,1801.1,Macadamia
100,52,107,22.46,66.51,6.13,1742.2,Macadamia
90,41,90,24.38,66.11,6.05,1893.52,Macadamia
110,55,124,20.27,70.09,5.81,1829.44,Macadamia
92,54,116,21.59,71.11,6.19,1709.52,Macadamia
91,52,127,20.26,66.55,6.06,1796.19,Macadamia
96,55,124,24.41,66.69,5.96,1711.16,Macadamia
99,46,127,22.38,74.57,5.99,1745.0,Macadamia
97,43,121,22.77,70.46,5.95,1732.28,Macadamia
93,45,129,24.96,68.68,6.03,1753.13,Macadamia
105,46,122,21.95,72.74,5.97,1851.92,Macadamia
106,41,118,21.83,66.47,5.89,1710.68,Macadamia
104,54,102,23.41,66.1,6.18,1751.12,Macadamia
92,46,127,24.88,73.06,5.86,1770.41,Macadamia
102,50,121,21.74,72.55,6.07,1742.37,Macadamia
109,42,118,24.02,69.39,5.98,1768.52,Macadamia
97,47,118,20.03,72.13,6.23,1859.27,Macadamia
102,41,120,24.61,71.52,6.04,1789.8,Macadamia
95,43,94,24.77,65.31,5.93,1776.45,Macadamia
102,43,129,22.3,70.17,5.93,1850.59,Macadamia
96,45,95,21.69,74.07,5.99,1767.45,Macadamia
92,50,101,21.7,74.72,5.95,1781.3,Macadamia
107,48,91,23.87,73.66,5.91,1780.37,Macadamia
104,54,101,24.96,72.21,5.96,1708.68,Macadamia
106,50,91,24.59,71.72,6.1,1803.75,Macadamia
109,44,116,22.67,70.7,5.85,1868.67,Macadamia
104,50,119,24.43,67.45,5.88,1816.0,Macadamia
100,54,125,23.47,66.69,6.25,1842.07,Macadamia
107,52,102,23.28,70.28,5.89,1804.07,Macadamia
105,52,105,24.65,74.89,6.1,1780.92,Macadamia
103,42,105,21.5,66.57,5.82,1840.34,Macadamia
107,41,112,22.91,71.5,6.24,1732.05,Macadamia
91,55,92,22.33,71.66,6.13,1802.82,Macadamia
102,42,95,22.0,74.26,6.01,1790.6,Macadamia
105,40,126,24.35,71.16,6.06,1779.0,Macadamia
100,48,99,23.63,66.85,6.24,1895.59,Macadamia
109,46,91,23.66,71.33,6.25,1780.41,Macadamia
110,53,113,24.27,73.77,5.97,1871.93,Macadamia
95,47,123,21.34,72.24,6.1,1800.55,Macadamia
92,53,96,20.75,74.19,6.09,1899.99,Macadamia
102,54,118,21.92,66.33,6.28,1829.28,Macadamia
96,41,98,24.25,71.27,5.91,1758.39,Macadamia
96,52,126,22.83,69.68,6.27,1738.95,Macadamia
92,51,95,22.74,65.23,5.97,1849.41,Macadamia
106,54,104,22.93,74.1,6.18,1787.22,Macadamia
101,50,90,20.72,72.15,6.11,1797.25,Macadamia
95,50,96,22.22,69.04,6.26,1730.49,Macadamia
103,43,100,21.37,71.14,6.14,1873.38,Macadamia
104,42,92,24.96,65.81,6.28,1895.14,Macadamia
110,46,97,21.52,65.76,6.25,1897.19,Macadamia
95,51,127,20.92,70.49,6.08,1844.11,Macadamia
105,43,121,20.05,68.66,6.26,1838.71,Macadamia
97,47,129,23.65,71.95,6.23,1868.84,Macadamia
103,53,90,20.91,74.37,6.11,1864.14,Macadamia
104,50,121,21.72,66.43,5.86,1721.13,Macadamia
97,50,114,21.48,74.04,6.15,1735.14,Macadamia
99,53,111,24.65,74.35,5.88,1741.46,Macadamia
94,51,125,22.56,69.35,5.81,1782.29,Macadamia
98,48,127,20.11,69.7,6.15,1867.49,Macadamia
110,54,94,21.27,71.37,5.83,1874.23,Macadamia
95,47,99,20.04,74.81,6.14,1714.79,Macadamia
105,52,124,21.19,68.49,5.82,1866.64,Macadamia
109,41,93,23.98,71.83,6.27,1728.8,Macadamia
97,41,106,22.99,67.89,6.23,1703.92,Macadamia
92,54,107,24.29,72.35,6.04,1895.31,Macadamia
104,55,106,23.52,66.67,6.16,1776.75,Macadamia
93,44,91,21.51,70.03,6.28,1879.56,Macadamia
97,48,98,23.32,71.84,6.3,1854.19,Macadamia
102,50,120,21.63,67.64,6.16,1845.74,Macadamia
102,48,115,24.22,72.23,6.22,1842.38,Macadamia
104,50,96,20.73,73.87,6.0,1755.26,Macadamia
91,50,118,20.25,72.64,6.07,1709.6,Macadamia
94,51,101,23.23,74.48,6.26,1838.93,Macadamia
109,42,115,20.2,70.76,6.23,1849.1,Macadamia
94,46,121,22.41,66.51,6.13,1874.97,Macadamia
93,53,123,20.95,66.56,5.91,1821.4,Macadamia
108,44,109,21.3,73.04,6.29,1797.54,Macadamia
110,47,129,20.3,70.47,6.02,1846.06,Macadamia
106,42,124,20.38,69.33,5.84,1712.83,Macadamia
95,50,110,20.81,74.69,5.85,1860.78,Macadamia
109,41,94,20.79,74.49,6.29,1808.12,Macadamia
108,53,128,22.58,69.5,6.26,1719.26,Macadamia
103,52,127,23.65,69.93,5.9,1836.62,Macadamia
104,41,121,24.54,74.87,5.85,1867.33,Macadamia
90,40,112,24.48,73.14,6.06,1888.34,Macadamia
103,41,100,20.76,67.7,5.81,1892.34,Macadamia
93,52,104,22.35,67.91,6.09,1754.59,Macadamia
103,44,121,22.4,72.46,5.97,1771.05,Macadamia
103,48,90,20.99,68.39,5.94,1775.12,Macadamia
99,49,125,24.58,68.66,6.19,1842.82,Macadamia
109,47,119,20.68,67.24,6.01,1753.52,Macadamia
108,55,95,21.58,67.87,6.2,1758.1,Macadamia
90,41,115,24.91,67.7,6.24,1717.54,Macadamia
97,45,97,22.24,72.8,5.97,1815.12,Macadamia
94,40,105,22.19,65.73,5.89,1784.73,Macadamia
102,52,107,20.69,72.35,5.85,1773.19,Macadamia
